date,kwh1,kw1,kwh2,kw2,billed_kwh,solar_kwh,total_kwh,mg_finish,mg_raw
12/05/2019,13594.8,640.8,1084.8,64.8,14679.6,0,14679.6,14.296875,16.56
12/06/2019,13244.4,612,1029.6,60,14274,0,14274,13.75,17.17
12/07/2019,11648.4,604.8,987.6,43.2,12636,0,12636,12.734375,13.66
12/08/2019,11348.4,571.2,1016.4,60,12364.8,0,12364.8,12.3125,13.97
12/09/2019,13678.8,614.4,1012.8,60,14691.6,0,14691.6,14.734375,15.8
12/10/2019,12612,592.8,1003.2,60,13615.2,0,13615.2,13.53125,14.71
12/11/2019,11802,561.6,1050,62.4,12852,0,12852,12.828125,14.07
12/12/2019,12291.6,597.6,1064.4,62.4,13356,0,13356,13.234375,15.41
12/13/2019,13281.6,638.4,1060.8,64.8,14342.4,0,14342.4,14.171875,15.63
12/14/2019,12933.6,612,1027.2,60,13960.8,0,13960.8,13.15625,14.52
12/15/2019,13323.6,614.4,1071.6,64.8,14395.2,0,14395.2,13.59375,14.54
12/16/2019,14054.4,638.4,1072.8,60,15127.2,0,15127.2,14.875,16.09
12/17/2019,15291.6,667.2,1074,64.8,16365.6,0,16365.6,17.28125,19.48
12/18/2019,14504.4,672,1112.4,64.8,15616.8,0,15616.8,15.078125,16.11
12/19/2019,15817.2,717.6,1147.2,67.2,16964.4,0,16964.4,16.203125,18.53
12/20/2019,15248.4,688.8,1092,67.2,16340.4,0,16340.4,15.515625,16.84
12/21/2019,15090,676.8,1072.8,64.8,16162.8,0,16162.8,15.453125,16.84
12/22/2019,14064,660,1042.8,64.8,15106.8,0,15106.8,14.90625,16.86
12/23/2019,13641.6,592.8,994.8,60,14636.4,0,14636.4,15.5625,16.91
12/24/2019,14362.8,640.8,1002,60,15364.8,0,15364.8,14.34375,16.4
12/25/2019,13070.4,619.2,992.4,60,14062.8,0,14062.8,13.171875,14.04
12/26/2019,14406,674.4,969.6,60,15375.6,0,15375.6,14.65625,16.81
12/27/2019,12644.4,626.4,1016.4,60,13660.8,0,13660.8,13.171875,13.98
12/28/2019,13797.6,660,984,60,14781.6,0,14781.6,14.796875,17.26
12/29/2019,13237.2,616.8,999.6,62.4,14236.8,0,14236.8,13.515625,14.23
12/30/2019,13532.4,640.8,1005.6,60,14538,0,14538,14.359375,16.76
12/31/2019,14781.6,645.6,999.6,60,15781.2,0,15781.2,14.703125,16.18
01/01/2020,12648,576,1011.6,60,13659.6,192.317,13851.917,13.296875,15.375
01/02/2020,13808.4,636,997.2,60,14805.6,53.585,14859.185,14.5625,15.6328125
01/03/2020,13866,616.8,1004.4,57.6,14870.4,36.525,14906.925,14.40625,16.8515625
01/04/2020,14158.8,621.6,1012.8,60,15171.6,53.819,15225.419,14.484375,16.78125
01/05/2020,12897.6,607.2,1012.8,60,13910.4,194.839,14105.239,13.65625,14.7578125
01/06/2020,13606.8,626.4,992.4,57.6,14599.2,201.841,14801.041,16.046875,17.5546875
01/07/2020,13296,885.6,1034.4,60,14330.4,195.379,14525.779,15.03125,16.9140625
01/08/2020,12402,756,1017.6,60,13419.6,203.542,13623.142,14.234375,15.375
01/09/2020,13520.4,628.8,1006.8,57.6,14527.2,147.055,14674.255,15.3125,17.3984375
01/10/2020,14514,638.4,1101.6,165.6,15615.6,30.253,15645.853,15.3125,16.7421875
01/11/2020,14272.8,660,992.4,60,15265.2,15.583,15280.783,14.578125,16.84375
01/12/2020,14404.8,652.8,998.4,60,15403.2,51.412,15454.612,15.59375,16.1640625
01/13/2020,13826.4,652.8,1011.6,60,14838,128.359,14966.359,16.671875,18.5859375
01/14/2020,13712.4,616.8,1004.4,60,14716.8,97.342,14814.142,15.609375,17.25
01/15/2020,14240.4,621.6,1022.4,60,15262.8,54.407,15317.207,15.53125,17.390625
01/16/2020,13725.6,684,999.6,57.6,14725.2,220.211,14945.411,16.921875,18.9765625
01/17/2020,14115.6,650.4,1039.2,62.4,15154.8,109.172,15263.972,15.140625,16.7890625
01/18/2020,14413.2,626.4,1082.4,62.4,15495.6,41.103,15536.703,15.6875,17.03125
01/19/2020,13692,619.2,1148.4,64.8,14840.4,112.862,14953.262,16.171875,17.5078125
01/20/2020,14277.6,626.4,1204.8,69.6,15482.4,144.691,15627.091,16.046875,17.546875
01/21/2020,16738.8,789.6,1142.4,67.2,17881.2,146.036,18027.236,17.953125,20.5234375
01/22/2020,13810.8,645.6,1135.2,50.4,14946,185.694,15131.694,15.140625,16.1875
01/23/2020,14739.6,660,1117.2,64.8,15856.8,104.014,15960.814,15.828125,17.609375
01/24/2020,15050.4,696,1068,64.8,16118.4,42.642,16161.042,16.453125,18.6640625
01/25/2020,13809.6,595.2,1064.4,64.8,14874,24.97,14898.97,16.234375,17.578125
01/26/2020,13201.2,612,1068,62.4,14269.2,237.939,14507.139,15.9375,17.5625
01/27/2020,14683.2,744,1065.6,62.4,15748.8,96.591,15845.391,16.46875,18.2265625
01/28/2020,14962.8,758.4,1071.6,64.8,16034.4,42.712,16077.112,16.15625,18.96875
01/29/2020,11874,619.2,1362,230.4,13236,71.407,13307.407,12.3125,12.8828125
01/30/2020,13322.4,631.2,1584,230.4,14906.4,216.904,15123.304,15.234375,17.09375
01/31/2020,13165.2,607.2,1053.6,62.4,14218.8,66.491,14285.291,13.25,14.40625
02/01/2020,13316.4,619.2,1062,62.4,14378.4,63.536,14441.936,13.53125,15.9140625
02/02/2020,12970.8,612,1009.2,57.6,13980,244.203,14224.203,14.234375,14.7734375
02/03/2020,13340.4,612,1374,84,14714.4,184.362,14898.762,14.90625,17.2890625
02/04/2020,13395.6,609.6,1537.2,84,14932.8,32.104,14964.904,14.46875,15.9609375
02/05/2020,12898.8,600,1683.6,88.8,14582.4,90.183,14672.583,13.4375,14.6015625
02/06/2020,13718.4,619.2,1675.2,88.8,15393.6,48.76,15442.36,13.859375,15.9296875
02/07/2020,13552.8,636,1716,91.2,15268.8,125.35,15394.15,13.65625,14.734375
02/08/2020,13086,640.8,1725.6,88.8,14811.6,42.541,14854.141,13.734375,15.1640625
02/09/2020,13098,595.2,1726.8,88.8,14824.8,47.973,14872.773,13.859375,15.96875
02/10/2020,14014.8,645.6,1656,86.4,15670.8,50.777,15721.577,14.390625,15.9921875
02/11/2020,13813.2,650.4,1668,91.2,15481.2,182.601,15663.801,14.125,16.03125
02/12/2020,13849.2,652.8,1758,91.2,15607.2,56.932,15664.132,13.953125,15.0703125
02/13/2020,13675.2,657.6,1870.8,96,15546,62.378,15608.378,13.59375,15.875
02/14/2020,13701.6,650.4,1885.2,98.4,15586.8,301.752,15888.552,14.375,16.0859375
02/15/2020,12487.2,667.2,1875.6,96,14362.8,294.746,14657.546,13.5625,14.6953125
02/16/2020,12776.4,614.4,1803.6,96,14580,262.303,14842.303,14.203125,16.25
02/17/2020,13594.8,600,1873.2,100.8,15468,128.106,15596.106,14.625,16.3203125
02/18/2020,13725.6,643.2,1998,100.8,15723.6,131.092,15854.692,14.25,16.328125
02/19/2020,13486.8,652.8,2044.8,100.8,15531.6,336.458,15868.058,14.265625,16.328125
02/20/2020,12742.8,624,2058,103.2,14800.8,321.76,15122.56,13.296875,14.5546875
02/21/2020,13426.8,626.4,2073.6,100.8,15500.4,357.51,15857.91,14.28125,15.984375
02/22/2020,12042,628.8,2047.2,105.6,14089.2,356.599,14445.799,13.296875,14.890625
02/23/2020,12927.6,614.4,1911.6,96,14839.2,223.288,15062.488,13.65625,15.7421875
02/24/2020,14160,664.8,1935.6,96,16095.6,36.636,16132.236,14.0625,16.3125
02/25/2020,12813.6,607.2,1884,98.4,14697.6,63.131,14760.731,13.171875,14.6640625
02/26/2020,12397.2,602.4,1938,103.2,14335.2,103.809,14439.009,12.921875,14.046875
02/27/2020,13868.4,645.6,2008.8,100.8,15877.2,251.881,16129.081,14.4375,16.515625
02/28/2020,12450,590.4,2011.2,88.8,14461.2,142.359,14603.559,13,14.359375
02/29/2020,13022.4,674.4,2062.8,105.6,15085.2,360.051,15445.251,14.03125,16.046875
03/01/2020,12208.8,585.6,1892.4,100.8,14101.2,320.742,14421.942,13.25,15.3984375
03/02/2020,9266.4,621.6,1778.4,88.8,11044.8,2.577,11047.377,12.328125,13.109375
03/03/2020,15033.6,676.8,1704,91.2,16737.6,0,16737.6,16.140625,20.0625
03/04/2020,12660,571.2,1696.8,93.6,14356.8,0,14356.8,13.015625,14.1875
03/05/2020,12355.2,583.2,1765.2,91.2,14120.4,0,14120.4,12.921875,14.453125
03/06/2020,14019.6,652.8,1946.4,100.8,15966,0,15966,14.1875,15.9296875
03/07/2020,13450.8,607.2,1756.8,81.6,15207.6,0,15207.6,14.078125,15.5234375
03/08/2020,13473.6,638.4,1663.2,86.4,15136.8,0,15136.8,14.03125,15.4609375
03/09/2020,14058,650.4,1642.8,86.4,15700.8,0,15700.8,14.546875,17.34375
03/10/2020,14600.4,624,1578,74.4,16178.4,0,16178.4,14.6875,16.40625
03/11/2020,11770.8,609.6,1657.2,88.8,13428,108.278,13536.278,12.015625,12.75
03/12/2020,14092.8,650.4,1538.4,84,15631.2,179.698,15810.898,14.734375,17.203125
03/13/2020,11433.6,544.8,1586.4,86.4,13020,358.657,13378.657,12.8125,14.21875
03/14/2020,12056.4,633.6,1602,88.8,13658.4,68.478,13726.878,12.375,14.21875
03/15/2020,11181.6,559.2,1567.2,84,12748.8,255.306,13004.106,11.859375,14.15625
03/16/2020,11682,559.2,1544.4,79.2,13226.4,162.389,13388.789,12.390625,14.1875
03/17/2020,10561.2,535.2,1506,84,12067.2,380.71,12447.91,11.59375,13.640625
03/18/2020,11680.8,549.6,1504.8,81.6,13185.6,59.616,13245.216,12.1875,13.5078125
03/19/2020,11782.8,568.8,1378.8,81.6,13161.6,41.733,13203.333,12.328125,13.5703125
03/20/2020,11329.2,578.4,1189.2,69.6,12518.4,177.506,12695.906,12.015625,13.734375
03/21/2020,11558.4,573.6,1546.8,86.4,13105.2,164.451,13269.651,12.09375,13.75
03/22/2020,11427.6,571.2,1639.2,86.4,13066.8,156.922,13223.722,11.671875,13.8203125
03/23/2020,11072.4,580.8,1526.4,81.6,12598.8,409.431,13008.231,12.578125,13.8359375
03/24/2020,11778,573.6,1551.6,84,13329.6,181.81,13511.41,12.59375,13.890625
03/25/2020,10860,547.2,1504.8,81.6,12364.8,432.976,12797.776,12.0625,13.875
03/26/2020,11206.8,578.4,1394.4,74.4,12601.2,238.562,12839.762,12.328125,14.3125
03/27/2020,10188,530.4,1218,76.8,11406,252.18,11658.18,11.5,12.21875
03/28/2020,11547.6,535.2,1058.4,64.8,12606,123.225,12729.225,12.75,14.8125
03/29/2020,10752,583.2,958.8,60,11710.8,397.433,12108.233,12.703125,14.4453125
03/30/2020,10850.4,583.2,968.4,60,11818.8,426.185,12244.985,12.71875,14.4296875
03/31/2020,12036,568.8,1023.6,60,13059.6,131.775,13191.375,12.734375,14.4609375
04/01/2020,11598,592.8,1260,69.6,12858,175.232,13033.232,12.171875,14.0390625
04/02/2020,8792.4,506.4,1214.4,67.2,10006.8,363.124,10369.924,10.203125,10.5234375
04/03/2020,10813.2,532.8,976.8,60,11790,331.293,12121.293,12.859375,14.4765625
04/04/2020,11428.8,600,985.2,57.6,12414,263.028,12677.028,13.171875,14.703125
04/05/2020,11274,578.4,976.8,48,12250.8,154.293,12405.093,12.421875,14.6328125
04/06/2020,11666.4,590.4,984,57.6,12650.4,289.897,12940.297,13.375,14.421875
04/07/2020,10944,549.6,932.4,55.2,11876.4,298.127,12174.527,12.625,14.4609375
04/08/2020,10722,554.4,913.2,57.6,11635.2,277.442,11912.642,12.640625,12.625
04/09/2020,12596.4,619.2,1002,67.2,13598.4,372.115,13970.515,13.8125,16.4296875
04/10/2020,9903.6,636,1042.8,64.8,10946.4,419.67,11366.07,10.9375,12.2734375
04/11/2020,9576,571.2,1005.6,60,10581.6,306.681,10888.281,11.046875,11.515625
04/12/2020,13593.6,631.2,1003.2,60,14596.8,81.198,14677.998,13.859375,16.3359375
04/13/2020,11491.2,568.8,1198.8,74.4,12690,202.932,12892.932,11.859375,13.34375
04/14/2020,11124,520.8,1262.4,72,12386.4,348.126,12734.526,12.484375,13.234375
04/15/2020,11341.2,559.2,1292.4,69.6,12633.6,260.422,12894.022,12.140625,13.21875
04/16/2020,10827.6,554.4,1281.6,69.6,12109.2,280.714,12389.914,11.703125,13.203125
04/17/2020,11715.6,549.6,1299.6,72,13015.2,45.774,13060.974,11.921875,13.1796875
04/18/2020,9588,566.4,1264.8,69.6,10852.8,414.645,11267.445,11.015625,11.171875
04/19/2020,11155.2,547.2,1257.6,67.2,12412.8,167.781,12580.581,12.109375,13.53125
04/20/2020,12234,648,1096.8,67.2,13330.8,411.946,13742.746,13.28125,15.6875
04/21/2020,10998,556.8,984,60,11982,439.47,12421.47,12.734375,13.671875
04/22/2020,10777.2,549.6,957.6,57.6,11734.8,412.756,12147.556,12.5,13.6640625
04/23/2020,11528.4,585.6,1005.6,57.6,12534,53.689,12587.689,12.125,13.6640625
04/24/2020,10460.4,530.4,954,57.6,11414.4,312.805,11727.205,11.921875,13.3359375
04/25/2020,11143.2,573.6,978,60,12121.2,159.38,12280.58,12.25,13.1484375
04/26/2020,10813.2,576,992.4,57.6,11805.6,301.835,12107.435,12.015625,13.2734375
04/27/2020,11029.2,528,974.4,57.6,12003.6,423.652,12427.252,12.8125,14.5546875
04/28/2020,11052,600,934.8,55.2,11986.8,375.377,12362.177,13.125,14.671875
04/29/2020,12127.2,619.2,970.8,57.6,13098,151.942,13249.942,12.359375,14.4296875
04/30/2020,10584,612,987.6,60,11571.6,88.897,11660.497,11.109375,11.1015625
05/01/2020,10057.2,489.6,984,57.6,11041.2,440.899,11482.099,12.15625,13.7109375
05/02/2020,10364.4,528,912,57.6,11276.4,401.355,11677.755,12.859375,13.859375
05/03/2020,12906,619.2,967.2,57.6,13873.2,137.192,14010.392,14.03125,16.3046875
05/04/2020,11763.6,590.4,985.2,60,12748.8,340.991,13089.791,13.40625,14.171875
05/05/2020,11277.6,566.4,1044,62.4,12321.6,86.439,12408.039,12,13.15625
05/06/2020,9645.6,494.4,1032,60,10677.6,462.316,11139.916,11.609375,13.203125
05/07/2020,10236,499.2,1022.4,60,11258.4,392.802,11651.202,12.609375,13.328125
05/08/2020,11371.2,540,1040.4,60,12411.6,277.207,12688.807,13.203125,14.890625
05/09/2020,9807.6,528,1036.8,60,10844.4,470.338,11314.738,11.65625,12.625
05/10/2020,10272,576,1034.4,60,11306.4,331.773,11638.173,11.9375,12.875
05/11/2020,12817.2,636,1053.6,62.4,13870.8,191.736,14062.536,13.734375,16.140625
05/12/2020,10297.2,532.8,1063.2,69.6,11360.4,339.496,11699.896,11.71875,13.0234375
05/13/2020,11084.4,568.8,1012.8,60,12097.2,93.728,12190.928,12.15625,13.03125
05/14/2020,9214.8,607.2,960,60,10174.8,328.151,10502.951,11.3125,11.7578125
05/15/2020,12114,583.2,982.8,57.6,13096.8,219.042,13315.842,14.15625,16.328125
05/16/2020,10968,549.6,900,57.6,11868,404.248,12272.248,13.609375,15.0546875
05/17/2020,10885.2,547.2,783.6,57.6,11668.8,146.232,11815.032,12.421875,13.875
05/18/2020,12752.4,633.6,709.2,48,13461.6,153.595,13615.195,13.46875,15.984375
05/19/2020,11245.2,578.4,690,45.6,11935.2,198.084,12133.284,13,13.4453125
05/20/2020,10712.4,542.4,718.8,48,11431.2,124.373,11555.573,11.734375,13.359375
05/21/2020,11264.4,602.4,693.6,48,11958,210.261,12168.261,12.890625,13.78125
05/22/2020,10711.2,621.6,682.8,48,11394,434.699,11828.699,12.8125,14.4609375
05/23/2020,12187.2,607.2,513.6,36,12700.8,323.429,13024.229,13.421875,14.9375
05/24/2020,11481.6,616.8,450,38.4,11931.6,359.878,12291.478,12.734375,13.9140625
05/25/2020,13035.6,616.8,409.2,36,13444.8,396.848,13841.648,14.3125,16.7109375
05/26/2020,11826,660,434.4,38.4,12260.4,341.882,12602.282,13.296875,13.953125
05/27/2020,13177.2,643.2,499.2,38.4,13676.4,280.358,13956.758,14.953125,17.5078125
05/28/2020,10396.8,638.4,0,0,10396.8,350.576,10747.376,11.5625,11.8515625
05/29/2020,13209.6,655.2,490.8,38.4,13700.4,259.766,13960.166,14.4375,16.7734375
05/30/2020,10525.2,585.6,460.8,38.4,10986,410.216,11396.216,12.171875,13.078125
05/31/2020,10599.6,614.4,456,38.4,11055.6,463.686,11519.286,12.59375,13.8125
06/01/2020,12304.8,652.8,452.4,38.4,12757.2,435.938,13193.138,14.28125,15.5859375
06/02/2020,10722,597.6,465.6,38.4,11187.6,473.066,11660.666,12.796875,15.0234375
06/03/2020,13348.8,672,480,40.8,13828.8,411.542,14240.342,16.265625,17.4921875
06/04/2020,10058.4,576,3273.6,230.4,13332,252.986,13584.986,14.578125,15.921875
06/05/2020,12140.4,640.8,610.8,45.6,12751.2,397.806,13149.006,13.65625,15.2890625
06/06/2020,12964.8,650.4,556.8,40.8,13521.6,425.817,13947.417,15.453125,16.40625
06/07/2020,14482.8,684,579.6,40.8,15062.4,436.272,15498.672,16.953125,19.1015625
06/08/2020,15066,700.8,590.4,43.2,15656.4,410.665,16067.065,17.046875,18.9609375
06/09/2020,12882,669.6,1856.4,228,14738.4,219.061,14957.461,15.109375,15.84375
06/10/2020,13300.8,717.6,552,43.2,13852.8,280.232,14133.032,14.6875,17.6640625
06/11/2020,12103.2,717.6,476.4,40.8,12579.6,445.814,13025.414,14.28125,12.890625
06/12/2020,13888.8,664.8,1684.8,223.2,15573.6,480.391,16053.991,17.71875,21.3046875
06/13/2020,10128,588,4945.2,223.2,15073.2,528.932,15602.132,17.5625,19.7109375
06/14/2020,8365.2,458.4,4912.8,223.2,13278,567.797,13845.797,15.0625,16.1875
06/15/2020,11956.8,693.6,1020,223.2,12976.8,581.716,13558.516,14.828125,16.5078125
06/16/2020,14218.8,696,499.2,36,14718,603.754,15321.754,17.09375,19.09375
06/17/2020,13914,696,1590,223.2,15504,554.662,16058.662,17.703125,19.6484375
06/18/2020,14379.6,648,1867.2,225.6,16246.8,529.919,16776.719,17.890625,20.9296875
06/19/2020,14706,703.2,519.6,38.4,15225.6,442.471,15668.071,16.953125,18.109375
06/20/2020,14235.6,684,498,38.4,14733.6,540.833,15274.433,16.875,17.9609375
06/21/2020,14678.4,681.6,482.4,38.4,15160.8,266.184,15426.984,16.25,18.7109375
06/22/2020,12172.8,609.6,468,36,12640.8,507.721,13148.521,14.59375,14.7265625
06/23/2020,13690.8,674.4,526.8,38.4,14217.6,499.009,14716.609,16.375,18.5546875
06/24/2020,13374,672,537.6,38.4,13911.6,490.132,14401.732,14.96875,18.796875
06/25/2020,13261.2,691.2,529.2,38.4,13790.4,497.855,14288.255,15.515625,18.5
06/26/2020,14292,698.4,537.6,38.4,14829.6,472.534,15302.134,16.609375,20.09375
06/27/2020,12625.2,698.4,468,38.4,13093.2,134.762,13227.962,14.421875,15.203125
06/28/2020,11566.8,547.2,465.6,38.4,12032.4,298.622,12331.022,13.984375,13.046875
06/29/2020,13508.4,626.4,517.2,40.8,14025.6,452.846,14478.446,14.953125,16.71875
06/30/2020,13728,657.6,562.8,117.6,14290.8,387.988,14678.788,15.203125,15.6015625
07/01/2020,12250.8,640.8,493.2,40.8,12744,528.698,13272.698,14.921875,15.046875
07/02/2020,13513.2,703.2,528,38.4,14041.2,557.345,14598.545,15.5625,18.0625
07/03/2020,12160.8,703.2,2392.8,223.2,14553.6,544.501,15098.101,16.75,17.1484375
07/04/2020,13396.8,657.6,1138.8,218.4,14535.6,546.918,15082.518,17.046875,18.53125
07/05/2020,12878.4,712.8,1838.4,225.6,14716.8,557.434,15274.234,16.796875,18.9296875
07/06/2020,15103.2,705.6,495.6,38.4,15598.8,542.488,16141.288,17.390625,18.8828125
07/07/2020,15638.4,784.8,494.4,38.4,16132.8,395.581,16528.381,18.03125,18.9609375
07/08/2020,13204.8,724.8,925.2,208.8,14130,331.503,14461.503,15.734375,17.0234375
07/09/2020,12993.6,657.6,1766.4,223.2,14760,513.974,15273.974,16.171875,18.1171875
07/10/2020,12752.4,693.6,1224,223.2,13976.4,476.904,14453.304,15.765625,16.484375
07/11/2020,13425.6,691.2,459.6,40.8,13885.2,501.593,14386.793,16,17.65625
07/12/2020,10993.2,643.2,430.8,36,11424,436.597,11860.597,13.421875,12.9453125
07/13/2020,14412,700.8,458.4,36,14870.4,509.76,15380.16,16.25,17.4453125
07/14/2020,11906.4,705.6,456,36,12362.4,575.28,12937.68,14.125,14.328125
07/15/2020,14042.4,696,433.2,38.4,14475.6,515.459,14991.059,16.625,18.140625
07/16/2020,13268.4,614.4,462,38.4,13730.4,192.688,13923.088,15.09375,14.9140625
07/17/2020,12598.8,643.2,445.2,33.6,13044,540.347,13584.347,15.78125,14.890625
07/18/2020,14642.4,705.6,457.2,36,15099.6,477.044,15576.644,17,18.6484375
07/19/2020,12398.4,688.8,445.2,31.2,12843.6,419.296,13262.896,15.9375,16.234375
07/20/2020,12309.6,580.8,478.8,38.4,12788.4,454.459,13242.859,15.984375,18.1015625
07/21/2020,11577.6,580.8,433.2,36,12010.8,353.071,12363.871,13.546875,13.6171875
07/22/2020,12933.6,619.2,471.6,36,13405.2,282.736,13687.936,14.65625,15.078125
07/23/2020,11479.2,638.4,452.4,36,11931.6,365.845,12297.445,13.453125,13.0546875
07/24/2020,12466.8,696,451.2,38.4,12918,550.92,13468.92,14.703125,16.5234375
07/25/2020,11539.2,648,453.6,38.4,11992.8,485.698,12478.498,14.4375,14.5
07/26/2020,13105.2,607.2,459.6,38.4,13564.8,495.041,14059.841,15.171875,16.5
07/27/2020,14343.6,715.2,468,36,14811.6,362.469,15174.069,16.46875,18.0859375
07/28/2020,11193.6,554.4,457.2,36,11650.8,541.629,12192.429,13.953125,14.0546875
07/29/2020,14085.6,672,482.4,38.4,14568,528.538,15096.538,16.15625,16.8984375
07/30/2020,12304.8,588,468,38.4,12772.8,58.131,12830.931,14.03125,15.3828125
07/31/2020,13090.8,614.4,477.6,38.4,13568.4,239.458,13807.858,14.765625,16.8203125
08/01/2020,11020.8,535.2,452.4,38.4,11473.2,148.414,11621.614,11.90625,12.984375
08/02/2020,11365.2,640.8,471.6,38.4,11836.8,421.766,12258.566,13.640625,14.484375
08/03/2020,12476.4,657.6,471.6,38.4,12948,312.63,13260.63,14.40625,14.3515625
08/04/2020,11908.8,568.8,466.8,38.4,12375.6,375.831,12751.431,13.78125,15.1484375
08/05/2020,12042,607.2,483.6,38.4,12525.6,470.52,12996.12,13.90625,15.234375
08/06/2020,10597.2,607.2,484.8,38.4,11082,493.668,11575.668,13.03125,13.6484375
08/07/2020,12170.4,631.2,464.4,38.4,12634.8,533.058,13167.858,14.53125,16.0234375
08/08/2020,12438,650.4,483.6,40.8,12921.6,522.535,13444.135,14.671875,15.6171875
08/09/2020,10992,602.4,477.6,38.4,11469.6,437.392,11906.992,13.65625,14.578125
08/10/2020,11200.8,576,493.2,38.4,11694,393.125,12087.125,14.84375,14.4921875
08/11/2020,12135.6,604.8,481.2,38.4,12616.8,455.328,13072.128,14.71875,16.875
08/12/2020,11944.8,583.2,492,38.4,12436.8,314.78,12751.58,14.078125,16.15625
08/13/2020,12057.6,583.2,480,38.4,12537.6,371.345,12908.945,14.390625,15.59375
08/14/2020,12074.4,580.8,480,36,12554.4,342.086,12896.486,14.578125,15.8359375
08/15/2020,12669.6,655.2,486,38.4,13155.6,488.147,13643.747,15.140625,16.203125
08/16/2020,11624.4,590.4,459.6,36,12084,444.712,12528.712,14.5625,15.90625
08/17/2020,12393.6,636,487.2,38.4,12880.8,425.025,13305.825,15.46875,16.5234375
08/18/2020,12910.8,621.6,468,38.4,13378.8,257.744,13636.544,16.4375,16.40625
08/19/2020,12567.6,681.6,502.8,38.4,13070.4,522.293,13592.693,14.4375,16
08/20/2020,13129.2,698.4,495.6,38.4,13624.8,511.705,14136.505,15.59375,16
08/21/2020,12499.2,631.2,492,38.4,12991.2,467.051,13458.251,15.640625,17.03125
08/22/2020,14508,720,484.8,38.4,14992.8,473.045,15465.845,16.875,18.609375
08/23/2020,13089.6,676.8,496.8,38.4,13586.4,425.714,14012.114,16.15625,17.2109375
08/24/2020,13701.6,674.4,490.8,38.4,14192.4,439.943,14632.343,17.59375,19.921875
08/25/2020,14700,667.2,484.8,38.4,15184.8,418.34,15603.14,18.3125,19.6171875
08/26/2020,12619.2,660,474,36,13093.2,425.522,13518.722,15.453125,16.1796875
08/27/2020,15421.2,708,490.8,38.4,15912,226.846,16138.846,17.140625,19.8671875
08/28/2020,13030.8,727.2,483.6,38.4,13514.4,302.376,13816.776,15.25,15.7265625
08/29/2020,13760.4,744,446.4,38.4,14206.8,366.419,14573.219,15.75,16.796875
08/30/2020,13749.6,655.2,487.2,38.4,14236.8,474.121,14710.921,17.34375,18.21875
08/31/2020,14580,672,484.8,38.4,15064.8,275.92,15340.72,17.046875,18.5234375
09/01/2020,13004.4,619.2,469.2,38.4,13473.6,174.737,13648.337,14.84375,15.890625
09/02/2020,13252.8,636,476.4,36,13729.2,211.246,13940.446,14.953125,15.984375
09/03/2020,14575.2,672,474,38.4,15049.2,308.227,15357.427,15.890625,16.6484375
09/04/2020,13480.8,652.8,480,38.4,13960.8,468.811,14429.611,15.3125,15.421875
09/05/2020,12482.4,645.6,483.6,36,12966,462.144,13428.144,15.078125,15.4921875
09/06/2020,13053.6,624,483.6,38.4,13537.2,296.723,13833.923,15.921875,17.4296875
09/07/2020,12966,612,484.8,36,13450.8,390,13840.8,16.640625,17.9375
09/08/2020,13060.8,631.2,483.6,38.4,13544.4,421.876,13966.276,17.4375,17.3515625
09/09/2020,13946.4,684,500.4,38.4,14446.8,404.021,14850.821,17.890625,18.96875
09/10/2020,13927.2,645.6,482.4,36,14409.6,414.257,14823.857,17.75,18.3671875
09/11/2020,14302.8,768,468,38.4,14770.8,126.62,14897.42,16.109375,15.6484375
09/12/2020,14227.2,660,487.2,38.4,14714.4,251.156,14965.556,16.140625,17.8359375
09/13/2020,12201.6,624,481.2,38.4,12682.8,317.599,13000.399,15.328125,14.4921875
09/14/2020,12823.2,616.8,535.2,69.6,13358.4,390.413,13748.813,15.703125,17.2421875
09/15/2020,13268.4,638.4,512.4,38.4,13780.8,366.151,14146.951,16.875,18.46875
09/16/2020,13675.2,652.8,518.4,38.4,14193.6,347.902,14541.502,16.96875,18.4921875
09/17/2020,12720,648,507.6,40.8,13227.6,371.271,13598.871,15.109375,15.6796875
09/18/2020,13086,638.4,522,40.8,13608,417.319,14025.319,16.421875,18.546875
09/19/2020,12304.8,633.6,522,40.8,12826.8,436.186,13262.986,14.3125,15.71875
09/20/2020,13248,631.2,517.2,40.8,13765.2,428.987,14194.187,15.953125,17.4609375
09/21/2020,12586.8,640.8,529.2,40.8,13116,405.915,13521.915,16.546875,18.109375
09/22/2020,13522.8,640.8,522,38.4,14044.8,354.512,14399.312,16.921875,19.2578125
09/23/2020,14360.4,672,522,40.8,14882.4,248.639,15131.039,16.625,18.96875
09/24/2020,13534.8,676.8,494.4,38.4,14029.2,341.116,14370.316,15.3125,15.6953125
09/25/2020,14626.8,674.4,493.2,38.4,15120,382.708,15502.708,17.109375,18.5390625
09/26/2020,14997.6,679.2,484.8,38.4,15482.4,205.754,15688.154,16.6875,18.5078125
09/27/2020,11383.2,669.6,496.8,40.8,11880,299.472,12179.472,13.1875,13.5546875
09/28/2020,14421.6,633.6,507.6,38.4,14929.2,132.56,15061.76,17.265625,18.5234375
09/29/2020,11379.6,590.4,508.8,40.8,11888.4,311.871,12200.271,12.71875,13.9296875
09/30/2020,13411.2,640.8,525.6,38.4,13936.8,350.955,14287.755,15.78125,17.5078125
10/01/2020,12426,631.2,508.8,40.8,12934.8,300.594,13235.394,14.171875,14.6015625
